service_date,day_type,bus,rail_boardings,total_rides,components_sum,difference,difference_pct_of_total,year,month,month_name,quarter,day_of_week,day_type_label,bus_share,rail_share
2007-12-23,U,347895,184560,532455,532455,0,0.0,2007,12,December,Q4,Sunday,Sunday/Holiday,0.6533791588021522,0.3466208411978477
2007-12-24,W,531176,252649,783825,783825,0,0.0,2007,12,December,Q4,Monday,Weekday,0.6776716741619622,0.32232832583803783
2007-12-25,U,249699,111582,361281,361281,0,0.0,2007,12,December,Q4,Tuesday,Sunday/Holiday,0.6911489948267415,0.3088510051732585
2007-12-26,W,707668,399662,1107330,1107330,0,0.0,2007,12,December,Q4,Wednesday,Weekday,0.6390759755447789,0.3609240244552211
2007-12-27,W,773602,462843,1236445,1236445,0,0.0,2007,12,December,Q4,Thursday,Weekday,0.625666325635188,0.374333674364812
2007-12-28,W,747807,463830,1211637,1211637,0,0.0,2007,12,December,Q4,Friday,Weekday,0.6171873259070167,0.3828126740929833
2007-12-29,A,546998,277819,824817,824817,0,0.0,2007,12,December,Q4,Saturday,Saturday,0.6631749830568477,0.33682501694315226
2007-12-30,U,412003,232213,644216,644216,0,0.0,2007,12,December,Q4,Sunday,Sunday/Holiday,0.639541706508376,0.36045829349162395
2007-12-31,W,669463,405727,1075190,1075190,0,0.0,2007,12,December,Q4,Monday,Weekday,0.6226462299686567,0.3773537700313433
2008-01-01,U,295571,174243,469814,469814,0,0.0,2008,1,January,Q1,Tuesday,Sunday/Holiday,0.6291234403402197,0.3708765596597803
2008-01-02,W,699149,471241,1170390,1170390,0,0.0,2008,1,January,Q1,Wednesday,Weekday,0.597364126487752,0.40263587351224805
2008-01-03,W,783950,517492,1301442,1301442,0,0.0,2008,1,January,Q1,Thursday,Weekday,0.6023702938740259,0.3976297061259741
2008-01-04,W,851632,537002,1388634,1388634,0,0.0,2008,1,January,Q1,Friday,Weekday,0.6132875905386157,0.38671240946138435
2008-01-05,A,568839,280264,849103,849103,0,0.0,2008,1,January,Q1,Saturday,Saturday,0.6699293254175288,0.33007067458247114
2008-01-06,U,415385,207391,622776,622776,0,0.0,2008,1,January,Q1,Sunday,Sunday/Holiday,0.6669894151348157,0.33301058486518426
2008-01-07,W,988485,588092,1576577,1576577,0,0.0,2008,1,January,Q1,Monday,Weekday,0.6269817458963312,0.3730182541036689
2008-01-08,W,990597,592632,1583229,1583229,0,0.0,2008,1,January,Q1,Tuesday,Weekday,0.6256814396401279,0.37431856035987215
2008-01-09,W,1023189,604515,1627704,1627704,0,0.0,2008,1,January,Q1,Wednesday,Weekday,0.6286087642470621,0.37139123575293786
2008-01-10,W,998489,602398,1600887,1600887,0,0.0,2008,1,January,Q1,Thursday,Weekday,0.6237098558486639,0.3762901441513361
2008-01-11,W,1022368,602428,1624796,1624796,0,0.0,2008,1,January,Q1,Friday,Weekday,0.6292285308432566,0.37077146915674336
2008-01-12,A,604388,299546,903934,903934,0,0.0,2008,1,January,Q1,Saturday,Saturday,0.6686196116088121,0.33138038839118783
2008-01-13,U,391645,202380,594025,594025,0,0.0,2008,1,January,Q1,Sunday,Sunday/Holiday,0.6593072682126173,0.3406927317873827
2008-01-14,W,996258,607357,1603615,1603615,0,0.0,2008,1,January,Q1,Monday,Weekday,0.6212575961187692,0.37874240388123087
2008-01-15,W,1013209,616432,1629641,1629641,0,0.0,2008,1,January,Q1,Tuesday,Weekday,0.6217375483311969,0.3782624516688031
2008-01-16,W,1041939,626138,1668077,1668077,0,0.0,2008,1,January,Q1,Wednesday,Weekday,0.6246348340034663,0.37536516599653375
2008-01-17,W,998608,619823,1618431,1618431,0,0.0,2008,1,January,Q1,Thursday,Weekday,0.6170222888711351,0.3829777111288649
2008-01-18,W,959859,585432,1545291,1545291,0,0.0,2008,1,January,Q1,Friday,Weekday,0.6211509676818153,0.37884903231818473
2008-01-19,A,414819,231306,646125,646125,0,0.0,2008,1,January,Q1,Saturday,Saturday,0.6420104468949507,0.3579895531050493
2008-01-20,U,291354,168692,460046,460046,0,0.0,2008,1,January,Q1,Sunday,Sunday/Holiday,0.6333149293766276,0.36668507062337247
2008-01-21,W,611887,382753,994640,994640,0,0.0,2008,1,January,Q1,Monday,Weekday,0.6151843883214028,0.3848156116785973
2008-01-22,W,992432,615285,1607717,1607717,0,0.0,2008,1,January,Q1,Tuesday,Weekday,0.6172927200496107,0.3827072799503893
2008-01-23,W,974052,605979,1580031,1580031,0,0.0,2008,1,January,Q1,Wednesday,Weekday,0.6164765121696979,0.38352348783030205
2008-01-24,W,910998,588279,1499277,1499277,0,0.0,2008,1,January,Q1,Thursday,Weekday,0.6076248751898415,0.3923751248101585
2008-01-25,W,859813,565226,1425039,1425039,0,0.0,2008,1,January,Q1,Friday,Weekday,0.6033610308209109,0.39663896917908914
2008-01-26,A,572085,293979,866064,866064,0,0.0,2008,1,January,Q1,Saturday,Saturday,0.6605574183894031,0.3394425816105969
2008-01-27,U,413581,213177,626758,626758,0,0.0,2008,1,January,Q1,Sunday,Sunday/Holiday,0.6598735077972678,0.34012649220273217
2008-01-28,W,1025845,623259,1649104,1649104,0,0.0,2008,1,January,Q1,Monday,Weekday,0.6220620409628501,0.3779379590371499
2008-01-29,W,1011729,627428,1639157,1639157,0,0.0,2008,1,January,Q1,Tuesday,Weekday,0.6172251956340973,0.3827748043659027
2008-01-30,W,882014,580657,1462671,1462671,0,0.0,2008,1,January,Q1,Wednesday,Weekday,0.6030159892415998,0.39698401075840023
2008-01-31,W,961357,626504,1587861,1587861,0,0.0,2008,1,January,Q1,Thursday,Weekday,0.6054415342400877,0.3945584657599122
2008-02-01,W,911151,593534,1504685,1504685,0,0.0,2008,2,February,Q1,Friday,Weekday,0.6055426883367615,0.3944573116632385
2008-02-02,A,627807,320544,948351,948351,0,0.0,2008,2,February,Q1,Saturday,Saturday,0.6619985638228884,0.33800143617711165
2008-02-03,U,416661,216443,633104,633104,0,0.0,2008,2,February,Q1,Sunday,Sunday/Holiday,0.6581240996739872,0.3418759003260128
2008-02-04,W,1004041,608975,1613016,1613016,0,0.0,2008,2,February,Q1,Monday,Weekday,0.6224618974641293,0.37753810253587067
2008-02-05,W,1058756,632513,1691269,1691269,0,0.0,2008,2,February,Q1,Tuesday,Weekday,0.6260127750227787,0.37398722497722126
2008-02-06,W,925504,609115,1534619,1534619,0,0.0,2008,2,February,Q1,Wednesday,Weekday,0.6030838924840628,0.3969161075159372
2008-02-07,W,1028104,633781,1661885,1661885,0,0.0,2008,2,February,Q1,Thursday,Weekday,0.6186372703285726,0.3813627296714273
2008-02-08,W,1031968,622837,1654805,1654805,0,0.0,2008,2,February,Q1,Friday,Weekday,0.6236190971141615,0.37638090288583853
2008-02-09,A,627412,319751,947163,947163,0,0.0,2008,2,February,Q1,Saturday,Saturday,0.6624118551928232,0.3375881448071768
2008-02-10,U,300232,176228,476460,476460,0,0.0,2008,2,February,Q1,Sunday,Sunday/Holiday,0.6301305461109012,0.36986945388909875
